paipaiworld_config,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
3570300,1,0,闪电链,主动技能,迷宫关卡内加成属性,9,2,0
3570400,1,0,闪电链弹射效果,被动技能,迷宫关卡内加成属性,9,1,0
3570500,1,0,闪电链弹射效果,逻辑id,迷宫关卡内加成属性,9,1,0
3570501,1,0,最大可弹射次数,参数-参数1,迷宫关卡内加成属性,9,1,0
3570502,1,0,同目标可弹射次数,参数-参数2,迷宫关卡内加成属性,9,1,0
3570503,1,0,每次弹射伤害降低,参数-参数3,迷宫关卡内加成属性,9,2,0
3570600,1,0,攻击触发释放闪电链,被动技能,迷宫关卡内加成属性,9,1,0
3570700,1,0,攻击触发释放闪电链,逻辑id,迷宫关卡内加成属性,9,1,0
3570701,1,0,需要的攻击次数,参数-参数1,迷宫关卡内加成属性,9,1,0
3570702,1,0,释放闪电链的几率,参数-参数2,迷宫关卡内加成属性,9,2,0
3570703,1,0,释放闪电链的次数,参数-参数3,迷宫关卡内加成属性,9,1,0
3570800,1,0,触电时被攻击受到伤害提高,被动技能,迷宫关卡内加成属性,9,1,0
3570900,1,0,触电时被攻击受到伤害提高,逻辑id,迷宫关卡内加成属性,9,1,0
3570901,1,0,受伤提高万分比,参数-参数1,迷宫关卡内加成属性,9,2,0
3570902,1,0,额外伤害固定值,参数-参数2,迷宫关卡内加成属性,9,1,0
3571000,1,0,造成触电时触发触电伤害,被动技能,迷宫关卡内加成属性,9,1,0
3571100,1,0,造成触电时触发触电伤害,逻辑id,迷宫关卡内加成属性,9,1,0
3571101,1,0,立即造成触电伤害万分比,参数-参数1,迷宫关卡内加成属性,9,2,0
3571102,1,0,触发次数,参数-参数2,迷宫关卡内加成属性,9,1,0
3571103,1,0,触发间隔,参数-参数3,迷宫关卡内加成属性,9,1,0
3571200,1,0,触发触电伤害时释放电磁爆炸,被动技能,迷宫关卡内加成属性,9,1,0
3571300,1,0,触发触电伤害时释放电磁爆炸,逻辑id,迷宫关卡内加成属性,9,1,0
3571302,1,0,释放闪电链的几率,参数-参数2,迷宫关卡内加成属性,9,2,0
3571303,1,0,释放闪电链的次数,参数-参数3,迷宫关卡内加成属性,9,1,0
3571400,1,0,电磁爆炸,主动技能,迷宫关卡内加成属性,9,1,0
3580100,1,0,攻击使目标中毒,被动技能,迷宫关卡内加成属性,9,1,0
3580200,1,0,中毒状态,逻辑id,迷宫关卡内加成属性,9,1,0
3580201,1,0,中毒持续伤害万分比,参数-参数1,迷宫关卡内加成属性,9,2,0
3580202,1,0,中毒持续伤害固定值,参数-参数2,迷宫关卡内加成属性,9,1,0
3580205,1,0,持续时间,参数-参数5-持续时间,迷宫关卡内加成属性,9,1,0
3580206,1,0,命中几率,参数-参数6-命中率,迷宫关卡内加成属性,9,2,0
3580207,1,0,可叠加最大层数,参数-参数7-最大层数,迷宫关卡内加成属性,9,1,0
3580208,1,0,中毒结算间隔,参数-参数3,迷宫关卡内加成属性,9,1,0
3580300,1,0,中毒传染,主动技能,迷宫关卡内加成属性,9,1,0
3580400,1,0,攻击触发释放中毒传染,被动技能,迷宫关卡内加成属性,9,1,0
3580500,1,0,攻击触发释放中毒传染,逻辑id,迷宫关卡内加成属性,9,1,0
3580501,1,0,释放传染需要的攻击次数,参数-参数1,迷宫关卡内加成属性,9,2,0
3580502,1,0,释放传染的几率,参数-参数2,迷宫关卡内加成属性,9,1,0
3580503,1,0,释放传染的次数,参数-参数3,迷宫关卡内加成属性,9,1,0
3580505,1,0,传染的技能id,参数-参数5-持续时间,迷宫关卡内加成属性,9,1,0
3580600,1,0,中毒目标再次中毒受到额外中毒伤害,被动技能,迷宫关卡内加成属性,9,1,0
3580700,1,0,中毒目标再次中毒受到额外中毒伤害,逻辑id,迷宫关卡内加成属性,9,1,0
3580701,1,0,触发中毒伤害次数,参数-参数1,迷宫关卡内加成属性,9,2,0
3580702,1,0,每次中毒造成的伤害万分比,参数-参数2,迷宫关卡内加成属性,9,2,0
3580800,1,0,中毒死亡释放瘟疫,被动技能,迷宫关卡内加成属性,9,1,0
3580900,1,0,中毒死亡释放瘟疫,逻辑id,迷宫关卡内加成属性,9,1,0
3580902,1,0,释放瘟疫的几率,参数-参数2,迷宫关卡内加成属性,9,2,0
3580903,1,0,释放瘟疫的次数,参数-参数3,迷宫关卡内加成属性,9,1,0
3581000,1,0,瘟疫传染,主动技能,迷宫关卡内加成属性,9,1,0
3581100,1,0,瘟疫状态,被动技能,迷宫关卡内加成属性,9,1,0
3581200,1,0,瘟疫状态,逻辑id,迷宫关卡内加成属性,9,1,0
3581201,1,0,瘟疫持续伤害万分比,参数-参数1,迷宫关卡内加成属性,9,2,0
3581202,1,0,瘟疫持续伤害固定值,参数-参数2,迷宫关卡内加成属性,9,1,0
3581205,1,0,持续时间,参数-参数5-持续时间,迷宫关卡内加成属性,9,1,0
3581206,1,0,命中几率,参数-参数6-命中率,迷宫关卡内加成属性,9,2,0
3581207,1,0,可叠加最大层数,参数-参数7-最大层数,迷宫关卡内加成属性,9,1,0
3581208,1,0,瘟疫结算间隔,参数-参数3,迷宫关卡内加成属性,9,1,0
3590100,1,0,损失指定血量时触发技能,被动技能,迷宫关卡内加成属性,9,1,0
3590200,1,0,损失指定血量时触发技能,逻辑id,迷宫关卡内加成属性,9,1,0
3590201,1,0,损失指定血量大于等于自身百万分比,参数-参数1,迷宫关卡内加成属性,9,3,0
3590202,1,0,触发几率,参数-参数2,迷宫关卡内加成属性,9,2,0
3590203,1,0,触发次数,参数-参数3,迷宫关卡内加成属性,9,1,0
3590300,1,0,获得护盾,被动技能,迷宫关卡内加成属性,9,1,0
3590400,1,0,获得护盾,逻辑id,迷宫关卡内加成属性,9,1,0
3590401,1,0,护盾量等于最大生命值百万分比,参数-参数1,迷宫关卡内加成属性,9,3,0
3590405,1,0,护盾持续时间,参数-参数5-持续时间,迷宫关卡内加成属性,9,1,0
3590500,1,0,有护盾时触发技能,被动技能,迷宫关卡内加成属性,9,1,0
3590600,1,0,有护盾时触发技能,逻辑id,迷宫关卡内加成属性,9,1,0
3590602,1,0,触发几率,参数-参数2,迷宫关卡内加成属性,9,2,0
3590603,1,0,触发次数,参数-参数3,迷宫关卡内加成属性,9,1,0
3590700,1,0,击杀触发技能效果,被动技能,迷宫关卡内加成属性,9,1,0
3590800,1,0,击杀触发技能效果,逻辑id,迷宫关卡内加成属性,9,1,0
3590802,1,0,触发几率,参数-参数2,迷宫关卡内加成属性,9,2,0
3590803,1,0,触发次数,参数-参数3,迷宫关卡内加成属性,9,1,0
3590900,1,0,额外回血效果,被动技能,迷宫关卡内加成属性,9,1,0
3591000,1,0,额外回血效果,逻辑id,迷宫关卡内加成属性,9,1,0
3591100,1,0,生命值高于百万分比时触发技能,被动技能,迷宫关卡内加成属性,9,1,0
3591200,1,0,生命值高于百万分比时触发技能,逻辑id,迷宫关卡内加成属性,9,1,0
3591201,1,0,指定百万分比,参数-参数1,迷宫关卡内加成属性,9,3,0
3591202,1,0,触发几率,参数-参数2,迷宫关卡内加成属性,9,2,0
3591203,1,0,触发次数,参数-参数3,迷宫关卡内加成属性,9,1,0
3591300,1,0,生命值低于百万分比时触发技能,被动技能,迷宫关卡内加成属性,9,1,0
3591400,1,0,生命值低于百万分比时触发技能,逻辑id,迷宫关卡内加成属性,9,1,0
3591401,1,0,指定百万分比,参数-参数1,迷宫关卡内加成属性,9,3,0
3591402,1,0,触发几率,参数-参数2,迷宫关卡内加成属性,9,2,0
3591403,1,0,触发次数,参数-参数3,迷宫关卡内加成属性,9,1,0
3591500,1,0,死亡时触发技能,被动技能,迷宫关卡内加成属性,9,1,0
3591600,1,0,死亡时触发技能,逻辑id,迷宫关卡内加成属性,9,1,0
3591602,1,0,触发几率,参数-参数2,迷宫关卡内加成属性,9,2,0
3591603,1,0,触发次数,参数-参数3,迷宫关卡内加成属性,9,1,0
3591700,1,0,复活,主动技能,迷宫关卡内加成属性,9,1,0
3591800,1,0,复活,被动技能,迷宫关卡内加成属性,9,1,0
3591900,1,0,复活,逻辑id,迷宫关卡内加成属性,9,1,0
3591902,1,0,每次挑战最大触发次数,参数-参数2,迷宫关卡内加成属性,9,1,0
3591908,1,0,复活触发冷却时间,参数-参数8,迷宫关卡内加成属性,9,1,0
3600100,1,0,攻击触发释放技能,被动技能,迷宫关卡内加成属性,9,1,0
3600200,1,0,攻击触发释放技能,逻辑id,迷宫关卡内加成属性,9,1,0
3600201,1,0,攻击释放多重打击需要的攻击次数,参数-参数1,迷宫关卡内加成属性,9,1,0
3600202,1,0,攻击释放多重打击的几率,参数-参数2,迷宫关卡内加成属性,9,2,0
3600203,1,0,攻击释放多重打击的次数,参数-参数3,迷宫关卡内加成属性,9,1,0
3600300,1,0,多重打击效果,被动技能,迷宫关卡内加成属性,9,1,0
3600400,1,0,多重打击效果,逻辑id,迷宫关卡内加成属性,9,1,0
3600401,1,0,触发多重打击额外攻击次数,参数-参数1,迷宫关卡内加成属性,9,1,0
3600402,1,0,触发多重打击伤害系数,参数-参数2,迷宫关卡内加成属性,9,2,0
3600500,1,0,旋风斩,被动技能,迷宫关卡内加成属性,9,1,0
3600600,1,0,攻击触发释放旋风斩,被动技能,迷宫关卡内加成属性,9,1,0
3600700,1,0,攻击触发释放旋风斩,逻辑id,迷宫关卡内加成属性,9,1,0
3600701,1,0,释放旋风斩需要的攻击次数,参数-参数1,迷宫关卡内加成属性,9,1,0
3600702,1,0,释放旋风斩的几率,参数-参数2,迷宫关卡内加成属性,9,2,0
3600703,1,0,释放旋风斩的次数,参数-参数3,迷宫关卡内加成属性,9,1,0
3600800,1,0,半月斩,主动技能,迷宫关卡内加成属性,9,1,0
3600900,1,0,旋风斩触发释放半月斩,被动技能,迷宫关卡内加成属性,9,1,0
3601000,1,0,旋风斩触发释放半月斩,逻辑id,迷宫关卡内加成属性,9,1,0
3601002,1,0,释放半月斩的几率,参数-参数2,迷宫关卡内加成属性,9,2,0
3601003,1,0,释放半月斩的次数,参数-参数3,迷宫关卡内加成属性,9,1,0
3601100,1,0,光环技能,光环技能,迷宫关卡内加成属性,9,1,0
3601200,1,0,光环效果影响范围变化,被动技能,迷宫关卡内加成属性,9,1,0
3601300,1,0,光环效果影响范围变化,逻辑id,迷宫关卡内加成属性,9,1,0
3601301,1,0,影响半径增加自身攻击半径万分比,参数-参数1,迷宫关卡内加成属性,9,2,0
3601302,1,0,影响半径直接增加万分比,参数-参数2,迷宫关卡内加成属性,9,2,0
3601303,1,0,影响半径直接增加固定值,参数-参数3,迷宫关卡内加成属性,9,1,0
3610100,1,0,重击,主动技能,迷宫关卡内加成属性,9,1,0
3610200,1,0,攻击次数触发技能,被动技能,迷宫关卡内加成属性,9,1,0
3610300,1,0,攻击次数触发技能,逻辑id,迷宫关卡内加成属性,9,1,0
3610301,1,0,需要的攻击次数,参数-参数1,迷宫关卡内加成属性,9,1,0
3610302,1,0,触发的几率,参数-参数2,迷宫关卡内加成属性,9,2,0
3610303,1,0,触发技能次数,参数-参数3,迷宫关卡内加成属性,9,1,0
3610400,1,0,重击技能暴击率,被动技能,迷宫关卡内加成属性,9,1,0
3610500,1,0,重击技能暴击率,逻辑id,迷宫关卡内加成属性,9,1,0
3610501,1,0,重击的暴击几率提高,参数-参数1,迷宫关卡内加成属性,9,2,0
3610600,1,0,暴击触发技能,被动技能,迷宫关卡内加成属性,9,1,0
3610700,1,0,暴击触发技能,逻辑id,迷宫关卡内加成属性,9,1,0
3610702,1,0,触发的几率,参数-参数2,迷宫关卡内加成属性,9,2,0
3610703,1,0,触发技能次数,参数-参数3,迷宫关卡内加成属性,9,1,0
3610800,1,0,技能攻击累计额外次数,被动技能,迷宫关卡内加成属性,9,1,0
3610900,1,0,技能攻击累计额外次数,逻辑id,迷宫关卡内加成属性,9,1,0
3610901,1,0,额外增加的攻击次数,参数-参数1,迷宫关卡内加成属性,9,1,0
3611000,1,0,致命暴击状态,被动技能,迷宫关卡内加成属性,9,1,0
3611100,1,0,致命暴击状态,逻辑id,迷宫关卡内加成属性,9,1,0
3611101,1,0,攻击速度提高万分比,参数-参数1,迷宫关卡内加成属性,9,2,0
3611105,1,0,持续时间,参数-参数5-持续时间,迷宫关卡内加成属性,9,1,0
3611106,1,0,命中几率,参数-参数6-命中率,迷宫关卡内加成属性,9,2,0
3611107,1,0,最大可叠加层数,参数-参数7-最大层数,迷宫关卡内加成属性,9,1,0
3611200,1,0,斩杀,被动技能,迷宫关卡内加成属性,9,1,0
3611300,1,0,斩杀,逻辑id,迷宫关卡内加成属性,9,1,0
3611301,1,0,斩杀线要求的血量最大百万分比,参数-参数1,迷宫关卡内加成属性,9,3,0
3611303,1,0,触发冷却时间,参数-参数3,迷宫关卡内加成属性,9,1,0
3611400,1,0,斩杀暴击时触发技能,被动技能,迷宫关卡内加成属性,9,1,0
3611500,1,0,斩杀暴击时触发技能,逻辑id,迷宫关卡内加成属性,9,1,0
3611502,1,0,触发几率,参数-参数2,迷宫关卡内加成属性,9,2,0
3611503,1,0,触发次数,参数-参数3,迷宫关卡内加成属性,9,1,0
3611600,1,0,斩杀血线变化技能,被动技能,迷宫关卡内加成属性,9,1,0
3611700,1,0,斩杀血线变化技能,逻辑id,迷宫关卡内加成属性,9,1,0
3611701,1,0,斩杀血线百万分比增加值,参数-参数1,迷宫关卡内加成属性,9,3,0
3591001,1,0,回复击中回血效果系数万分比,参数-参数1,迷宫关卡内加成属性,10,2,0
3591002,1,0,回复生命固定值,参数-参数2,迷宫关卡内加成属性,10,1,0
3591003,1,0,回复最大生命值百万分比,参数-参数3,迷宫关卡内加成属性,10,3,0
3592000,1,0,击杀回血效果提高,被动技能,迷宫关卡内加成属性,10,1,0
3592100,1,0,击杀回血效果提高,逻辑id,迷宫关卡内加成属性,10,1,0
3592101,1,0,击杀回血效果提高万分比,参数-参数1,迷宫关卡内加成属性,10,2,0
3592200,1,0,普攻击中触发回血效果,被动技能,迷宫关卡内加成属性,10,1,0
3592201,1,0,普攻击中回复生命固定值,参数-参数2,迷宫关卡内加成属性,10,1,0
3592202,1,0,普攻击中回复最大生命值百万分比,参数-参数3,迷宫关卡内加成属性,10,1,0
3592300,1,0,普攻击中回血效果提高,被动技能,迷宫关卡内加成属性,10,1,0
3592400,1,0,普攻击中回血效果提高,逻辑id,迷宫关卡内加成属性,10,1,0
3592401,1,0,普攻击中回血效果提高万分比,参数-参数1,迷宫关卡内加成属性,10,1,0
3050000,1,0,攻击附加冰元素,标记属性，有这个id表示攻击要额外计算冰属性公式,迷宫关卡内加成属性,10,2,0
3060000,1,0,攻击附加火元素,标记属性，有这个id表示攻击要额外计算火属性公式,迷宫关卡内加成属性,10,2,0
3070000,1,0,攻击附加电元素,标记属性，有这个id表示攻击要额外计算电属性公式,迷宫关卡内加成属性,10,2,0
3080000,1,0,攻击附加毒元素,标记属性，有这个id表示攻击要额外计算毒属性公式,迷宫关卡内加成属性,10,2,0
5000100,1,0,冰弹,获得主动技能,迷宫关卡内加成属性,10,1,0
5000101,1,0,冰弹,释放主动技能,迷宫关卡内加成属性,10,1,0
5000200,1,0,获得技能冰弹,逻辑id,迷宫关卡内加成属性,10,1,0
5000300,1,0,冰弹数量,被动技能,迷宫关卡内加成属性,10,1,0
5000400,1,0,冰弹数量,逻辑id,迷宫关卡内加成属性,10,1,0
5000301,1,0,冰弹数量,参数-参数1,迷宫关卡内加成属性,10,1,0
5000500,1,0,冰弹伤害,被动技能,迷宫关卡内加成属性,10,1,0
5000600,1,0,冰弹伤害,逻辑id,迷宫关卡内加成属性,10,1,0
5000501,1,0,冰弹伤害,参数-参数1,迷宫关卡内加成属性,10,2,0
5000700,1,0,冰弹范围,被动技能,迷宫关卡内加成属性,10,1,0
5000800,1,0,冰弹范围,逻辑id,迷宫关卡内加成属性,10,1,0
5000701,1,0,冰弹范围,参数-参数1,迷宫关卡内加成属性,10,1,0
5000900,1,0,追加冰弹次数,被动技能,迷宫关卡内加成属性,10,1,0
5001000,1,0,追加冰弹次数,逻辑id,迷宫关卡内加成属性,10,1,0
5000901,1,0,追加冰弹次数,参数-参数1,迷宫关卡内加成属性,10,1,0
5000903,1,0,追加冰弹延迟时间毫秒,参数-参数3,迷宫关卡内加成属性,10,1,0
5001200,1,0,追加冰弹伤害,逻辑id,迷宫关卡内加成属性,10,1,0
5001101,1,0,追加冰弹伤害调整系数,参数-参数2,迷宫关卡内加成属性,10,2,0
5001300,1,0,冰弹命中后产生冰爆,被动技能,迷宫关卡内加成属性,10,1,0
5001400,1,0,冰弹命中后产生冰爆,逻辑id,迷宫关卡内加成属性,10,1,0
5001301,1,0,冰弹命中后产生冰爆伤害调整系数,参数-参数2,迷宫关卡内加成属性,10,2,0
5001500,1,0,冰弹概率附加冰冻,被动技能,迷宫关卡内加成属性,10,1,0
5020300,1,0,冰弹CD,被动技能,迷宫关卡内加成属性,10,1,0
5020400,1,0,冰弹CD,逻辑id,迷宫关卡内加成属性,10,1,0
5020301,1,0,冰弹CD,参数-参数1,迷宫关卡内加成属性,10,2,0
5100100,1,0,陨石,获得主动技能,迷宫关卡内加成属性,10,1,0
5100101,1,0,陨石,释放主动技能,迷宫关卡内加成属性,10,1,0
5100200,1,0,获得技能陨石,逻辑id,迷宫关卡内加成属性,10,1,0
5100300,1,0,陨石额外范围,被动技能,迷宫关卡内加成属性,10,1,0
5100400,1,0,陨石额外范围,逻辑id,迷宫关卡内加成属性,10,1,0
5100301,1,0,陨石额外范围,参数-参数1,迷宫关卡内加成属性,10,1,0
5100302,1,0,陨石额外范围-特效放大比例,参数-参数2,迷宫关卡内加成属性,10,1,0
5100500,1,0,陨石伤害,被动技能,迷宫关卡内加成属性,10,1,0
5100600,1,0,陨石伤害,逻辑id,迷宫关卡内加成属性,10,1,0
5100501,1,0,陨石伤害,参数-参数1,迷宫关卡内加成属性,10,2,0
5100700,1,0,陨石数量,被动技能,迷宫关卡内加成属性,10,1,0
5100800,1,0,陨石数量,逻辑id,迷宫关卡内加成属性,10,1,0
5100701,1,0,陨石数量,参数-参数1,迷宫关卡内加成属性,10,1,0
5100900,1,0,陨石落地后产生冲击波,被动技能,迷宫关卡内加成属性,10,1,0
5101000,1,0,陨石落地后产生冲击波,逻辑id,迷宫关卡内加成属性,10,1,0
5100901,1,0,陨石落地后产生冲击波额外范围,参数-参数1,迷宫关卡内加成属性,10,1,0
5100902,1,0,陨石落地后产生冲击波伤害调整系数,参数-参数2,迷宫关卡内加成属性,10,1,0
5101100,1,0,陨石概率触发燃烧,被动技能,迷宫关卡内加成属性,10,1,0
5101200,1,0,燃烧状态,逻辑id,迷宫关卡内加成属性,10,1,0
5101201,1,0,燃烧伤害系数万分比,参数-参数1,迷宫关卡内加成属性,10,2,0
5101202,1,0,燃烧伤害系数固定值,参数-参数2,迷宫关卡内加成属性,10,1,0
5101205,1,0,燃烧持续时间,参数-参数5-持续时间,迷宫关卡内加成属性,10,1,0
5101206,1,0,燃烧的命中率,参数-参数6-命中率,迷宫关卡内加成属性,10,2,0
5101208,1,0,伤害结算间隔,参数-参数3,迷宫关卡内加成属性,10,1,0
5120300,1,0,陨石CD,被动技能,迷宫关卡内加成属性,10,1,0
5120400,1,0,陨石CD,逻辑id,迷宫关卡内加成属性,10,1,0
5120301,1,0,陨石CD,参数-参数1,迷宫关卡内加成属性,10,2,0
5200100,1,0,雷电,获得主动技能,迷宫关卡内加成属性,10,1,0
5200101,1,0,雷电,释放主动技能,迷宫关卡内加成属性,10,1,0
5200200,1,0,获得技能雷电,逻辑id,迷宫关卡内加成属性,10,1,0
5200300,1,0,雷击目标数量,被动技能,迷宫关卡内加成属性,10,1,0
5200400,1,0,雷击目标数量,逻辑id,迷宫关卡内加成属性,10,1,0
5200301,1,0,雷击目标数量,参数-参数1,迷宫关卡内加成属性,10,1,0
5200500,1,0,雷击伤害,被动技能,迷宫关卡内加成属性,10,1,0
5200600,1,0,雷击伤害,逻辑id,迷宫关卡内加成属性,10,1,0
5200501,1,0,雷击伤害,参数-参数1,迷宫关卡内加成属性,10,2,0
5200700,1,0,雷击概率附加麻痹,被动技能,迷宫关卡内加成属性,10,1,0
5220300,1,0,雷击CD,被动技能,迷宫关卡内加成属性,10,1,0
5220400,1,0,雷击CD,逻辑id,迷宫关卡内加成属性,10,1,0
5220301,1,0,雷击CD,参数-参数1,迷宫关卡内加成属性,10,2,0
7000100,1,0,普攻伤害,被动技能-整体提高普攻伤害，含附加的元素属性伤害,迷宫关卡内加成属性,10,1,0
7000200,1,0,普攻伤害,逻辑id,迷宫关卡内加成属性,10,1,0
7000101,1,0,普攻伤害,参数-参数1,迷宫关卡内加成属性,10,2,0
7000501,1,0,普攻概率附加冰冻,被动技能id,迷宫关卡内加成属性,10,2,0
7000502,1,0,普攻概率附加燃烧,被动技能id,迷宫关卡内加成属性,10,2,0
7000504,1,0,普攻概率附加麻痹,被动技能id,迷宫关卡内加成属性,10,2,0
4010000,1,0,角色攻击,迷宫攻击属性公式id，最终值，战斗公式的角色攻击,迷宫属性,8,1,0
4010101,1,0,攻击,迷宫攻击，参数1，固定值,迷宫属性,8,1,0
4010201,1,0,攻击,迷宫攻击，参数8，万分比,迷宫属性,8,2,0
4010301,1,0,攻击,迷宫攻击，参数4，固定值,迷宫属性,8,1,0
4010401,1,0,攻击,迷宫攻击，参数9，万分比,迷宫属性,8,2,0
4010402,1,0,攻击,迷宫攻击，参数9，万分比,迷宫属性,8,2,0
4010403,1,0,攻击,迷宫攻击，参数9，万分比,迷宫属性,8,2,0
4010404,1,0,攻击,迷宫攻击，参数9，万分比,迷宫属性,8,2,0
4010405,1,0,攻击,迷宫攻击，参数9，万分比,迷宫属性,8,2,0
4010501,1,0,攻击,迷宫攻击，参数10，万分比,迷宫属性,8,2,0
4010601,1,0,攻击,迷宫攻击，参数11，万分比,迷宫属性,8,2,0
4010701,1,0,攻击,迷宫攻击，参数12，万分比,迷宫属性,8,2,0
4020000,1,0,角色防御,迷宫防御属性公式id，最终值，战斗公式的角色防御,迷宫属性,8,1,0
4020101,1,0,防御,迷宫防御，参数1，固定值,迷宫属性,8,1,0
4020201,1,0,防御,迷宫防御，参数8，万分比,迷宫属性,8,2,0
4020301,1,0,防御,迷宫防御，参数4，固定值,迷宫属性,8,1,0
4020401,1,0,防御,迷宫防御，参数9，万分比,迷宫属性,8,2,0
4020502,1,0,防御,迷宫防御，参数9，万分比,迷宫属性,8,2,0
4020603,1,0,防御,迷宫防御，参数9，万分比,迷宫属性,8,2,0
4020704,1,0,防御,迷宫防御，参数9，万分比,迷宫属性,8,2,0
4020805,1,0,防御,迷宫防御，参数9，万分比,迷宫属性,8,2,0
4020501,1,0,防御,迷宫防御，参数10，万分比,迷宫属性,8,2,0
4020601,1,0,防御,迷宫防御，参数11，万分比,迷宫属性,8,2,0
4020701,1,0,防御,迷宫防御，参数12，万分比,迷宫属性,8,2,0
4030000,1,0,角色生命,迷宫生命属性公式id，最终值，战斗公式的角色生命,迷宫属性,8,1,0
4030101,1,0,生命,迷宫生命，参数1，固定值,迷宫属性,8,1,0
4030201,1,0,生命,迷宫生命，参数8，万分比,迷宫属性,8,2,0
4030301,1,0,生命,迷宫生命，参数4，固定值,迷宫属性,8,1,0
4030401,1,0,生命,迷宫生命，参数9，万分比,迷宫属性,8,2,0
4030502,1,0,生命,迷宫生命，参数9，万分比,迷宫属性,8,2,0
4030603,1,0,生命,迷宫生命，参数9，万分比,迷宫属性,8,2,0
4030704,1,0,生命,迷宫生命，参数9，万分比,迷宫属性,8,2,0
4030805,1,0,生命,迷宫生命，参数9，万分比,迷宫属性,8,2,0
4030501,1,0,生命,迷宫生命，参数10，万分比,迷宫属性,8,2,0
4030601,1,0,生命,迷宫生命，参数11，万分比,迷宫属性,8,2,0
4030701,1,0,生命,迷宫生命，参数12，万分比,迷宫属性,8,2,0
4000101,1,0,韧性上限,玩家韧性上限,迷宫属性,8,2,0
4000201,1,0,攻击目标数量,,迷宫属性,8,1,0
4000301,1,0,击中怪物回血固定值,,迷宫属性,8,1,0
4000401,1,0,暴击几率,,迷宫属性,8,2,0
4000501,1,0,暴击伤害,,迷宫属性,8,2,0
4040101,1,0,攻击,攻击固定值和,迷宫关卡内加成属性,9,1,0
4040102,1,0,攻击,攻击提高和，万分比,迷宫关卡内加成属性,9,2,0
4040201,1,0,防御,防御固定值,迷宫关卡内加成属性,9,1,0
4040202,1,0,防御,防御提高和，万分比,迷宫关卡内加成属性,9,2,0
4040301,1,0,攻击伤害,伤害提高和，万分比,迷宫关卡内加成属性,9,2,0
4040401,1,0,受到伤害,目标受到伤害提高和，万分比,迷宫关卡内加成属性,9,2,0
4040501,1,0,额外伤害,额外伤害固定值和,迷宫关卡内加成属性,9,1,0
4040601,1,0,受到额外伤害,目标额外受伤固定值和,迷宫关卡内加成属性,9,1,0
4040701,1,0,伤害总加成,伤害总加成，万分比,迷宫关卡内加成属性,9,2,0
4040801,1,0,受到伤害总加成,目标受伤总加成，万分比,迷宫关卡内加成属性,9,2,0
4040901,1,0,攻击速度,攻击速度,迷宫关卡内加成属性,9,2,0
4041001,1,0,攻击范围,攻击距离，万分比,迷宫关卡内加成属性,9,2,0
4041101,1,0,击中怪物回血,击中怪物回血,迷宫关卡内加成属性,9,1,0
4041102,1,0,击中回血效果,击中回血效果提高%,迷宫关卡内加成属性,9,2,0
4041201,1,0,暴击几率,暴击几率和，万分比,迷宫关卡内加成属性,9,2,0
4041301,1,0,暴击伤害,暴击伤害和，万分比,迷宫关卡内加成属性,9,2,0
4041401,1,0,移动速度,移动速度，万分比,迷宫关卡内加成属性,9,2,0
4041501,1,0,攻击数量,攻击目标的个数,迷宫关卡内加成属性,9,1,0
4041601,1,0,持续伤害提高,无元素持续伤害提高，万分比,迷宫关卡内加成属性,9,2,0
4041701,1,0,受到持续伤害提高,受到无元素持续伤害提高，万分比,迷宫关卡内加成属性,9,2,0
4041801,1,0,额外持续伤害,额外无元素持续伤害，固定值,迷宫关卡内加成属性,9,1,0
4041901,1,0,受到额外持续伤害,受到额外无元素持续伤害，固定值,迷宫关卡内加成属性,9,1,0
4050000,1,0,攻击附加冰元素,标记属性，有这个id表示攻击要额外计算冰属性公式,迷宫关卡内加成属性,9,2,0
4050001,1,0,攻击附加冰元素系数,冰元素的转换系数，实现方式为：攻击附带额外冰元素攻击，附带的冰攻=角色攻击*冰元素系数,迷宫关卡内加成属性,9,2,0
4050101,1,0,冰元素攻击,冰攻击固定值和,迷宫关卡内加成属性,9,1,0
4050102,1,0,冰元素攻击,冰攻击提高和，万分比,迷宫关卡内加成属性,9,2,0
4050301,1,0,冰元素伤害,冰伤害提高和，万分比,迷宫关卡内加成属性,9,2,0
4050401,1,0,受到冰元素伤害,目标受到冰伤害提高和，万分比,迷宫关卡内加成属性,9,2,0
4050501,1,0,额外冰伤害,额外冰伤害固定值和,迷宫关卡内加成属性,9,1,0
4050601,1,0,受到额外冰伤害,目标额外受冰伤害固定值和,迷宫关卡内加成属性,9,1,0
4050701,1,0,冰持续伤害提高,冰元素持续伤害提高，万分比,迷宫关卡内加成属性,9,2,0
4050801,1,0,受到冰持续伤害提高,受到冰元素持续伤害提高，万分比,迷宫关卡内加成属性,9,2,0
4050901,1,0,额外冰持续伤害固定值,额外冰元素持续伤害，固定值,迷宫关卡内加成属性,9,1,0
4051001,1,0,受到额外冰持续伤害固定值,受到额外冰元素持续伤害，固定值,迷宫关卡内加成属性,9,1,0
4060000,1,0,攻击附加火元素,标记属性，有这个id表示攻击要额外计算火属性公式,迷宫关卡内加成属性,9,2,0
