6803,"42687068,42682068,42686068,42683068,42685068,42781068,42684068,42688068",42687068,42682068,42686068,42683068,42685068,42781068,42684068,42688068
6901,"42781069,42682069,42683069,42684069,42685069,42686069,42687069,42688069",42781069,42682069,42683069,42684069,42685069,42686069,42687069,42688069
6902,"42683069,42685069,42687069,42781069,42682069,42684069,42686069,42688069",42683069,42685069,42687069,42781069,42682069,42684069,42686069,42688069
6903,"42687069,42682069,42686069,42683069,42685069,42781069,42684069,42688069",42687069,42682069,42686069,42683069,42685069,42781069,42684069,42688069
7001,"42781070,42682070,42683070,42684070,42685070,42686070,42687070,42688070",42781070,42682070,42683070,42684070,42685070,42686070,42687070,42688070
7002,"42683070,42685070,42687070,42781070,42682070,42684070,42686070,42688070",42683070,42685070,42687070,42781070,42682070,42684070,42686070,42688070
7003,"42687070,42682070,42686070,42683070,42685070,42781070,42684070,42688070",42687070,42682070,42686070,42683070,42685070,42781070,42684070,42688070
7101,"42781071,42682071,42683071,42684071,42685071,42686071,42687071,42688071",42781071,42682071,42683071,42684071,42685071,42686071,42687071,42688071
7102,"42683071,42685071,42687071,42781071,42682071,42684071,42686071,42688071",42683071,42685071,42687071,42781071,42682071,42684071,42686071,42688071
7103,"42687071,42682071,42686071,42683071,42685071,42781071,42684071,42688071",42687071,42682071,42686071,42683071,42685071,42781071,42684071,42688071
7201,"42781072,42682072,42683072,42684072,42685072,42686072,42687072,42688072",42781072,42682072,42683072,42684072,42685072,42686072,42687072,42688072
7202,"42683072,42685072,42687072,42781072,42682072,42684072,42686072,42688072",42683072,42685072,42687072,42781072,42682072,42684072,42686072,42688072
7203,"42687072,42682072,42686072,42683072,42685072,42781072,42684072,42688072",42687072,42682072,42686072,42683072,42685072,42781072,42684072,42688072
7301,"42781073,42682073,42683073,42684073,42685073,42686073,42687073,42688073",42781073,42682073,42683073,42684073,42685073,42686073,42687073,42688073
7302,"42683073,42685073,42687073,42781073,42682073,42684073,42686073,42688073",42683073,42685073,42687073,42781073,42682073,42684073,42686073,42688073
7303,"42687073,42682073,42686073,42683073,42685073,42781073,42684073,42688073",42687073,42682073,42686073,42683073,42685073,42781073,42684073,42688073
7401,"42781074,42682074,42683074,42684074,42685074,42686074,42687074,42688074",42781074,42682074,42683074,42684074,42685074,42686074,42687074,42688074
7402,"42683074,42685074,42687074,42781074,42682074,42684074,42686074,42688074",42683074,42685074,42687074,42781074,42682074,42684074,42686074,42688074
7403,"42687074,42682074,42686074,42683074,42685074,42781074,42684074,42688074",42687074,42682074,42686074,42683074,42685074,42781074,42684074,42688074
7501,"42781075,42682075,42683075,42684075,42685075,42686075,42687075,42688075",42781075,42682075,42683075,42684075,42685075,42686075,42687075,42688075
7502,"42683075,42685075,42687075,42781075,42682075,42684075,42686075,42688075",42683075,42685075,42687075,42781075,42682075,42684075,42686075,42688075
7503,"42687075,42682075,42686075,42683075,42685075,42781075,42684075,42688075",42687075,42682075,42686075,42683075,42685075,42781075,42684075,42688075
7601,"42781076,42682076,42683076,42684076,42685076,42686076,42687076,42688076",42781076,42682076,42683076,42684076,42685076,42686076,42687076,42688076
7602,"42683076,42685076,42687076,42781076,42682076,42684076,42686076,42688076",42683076,42685076,42687076,42781076,42682076,42684076,42686076,42688076
7603,"42687076,42682076,42686076,42683076,42685076,42781076,42684076,42688076",42687076,42682076,42686076,42683076,42685076,42781076,42684076,42688076
7701,"42781077,42682077,42683077,42684077,42685077,42686077,42687077,42688077",42781077,42682077,42683077,42684077,42685077,42686077,42687077,42688077
7702,"42683077,42685077,42687077,42781077,42682077,42684077,42686077,42688077",42683077,42685077,42687077,42781077,42682077,42684077,42686077,42688077
7703,"42687077,42682077,42686077,42683077,42685077,42781077,42684077,42688077",42687077,42682077,42686077,42683077,42685077,42781077,42684077,42688077
7801,"42781078,42682078,42683078,42684078,42685078,42686078,42687078,42688078",42781078,42682078,42683078,42684078,42685078,42686078,42687078,42688078
7802,"42683078,42685078,42687078,42781078,42682078,42684078,42686078,42688078",42683078,42685078,42687078,42781078,42682078,42684078,42686078,42688078
7803,"42687078,42682078,42686078,42683078,42685078,42781078,42684078,42688078",42687078,42682078,42686078,42683078,42685078,42781078,42684078,42688078
7901,"42781079,42682079,42683079,42684079,42685079,42686079,42687079,42688079",42781079,42682079,42683079,42684079,42685079,42686079,42687079,42688079
7902,"42683079,42685079,42687079,42781079,42682079,42684079,42686079,42688079",42683079,42685079,42687079,42781079,42682079,42684079,42686079,42688079
7903,"42687079,42682079,42686079,42683079,42685079,42781079,42684079,42688079",42687079,42682079,42686079,42683079,42685079,42781079,42684079,42688079
8001,"42781080,42682080,42683080,42684080,42685080,42686080,42687080,42688080",42781080,42682080,42683080,42684080,42685080,42686080,42687080,42688080
8002,"42683080,42685080,42687080,42781080,42682080,42684080,42686080,42688080",42683080,42685080,42687080,42781080,42682080,42684080,42686080,42688080
8003,"42687080,42682080,42686080,42683080,42685080,42781080,42684080,42688080",42687080,42682080,42686080,42683080,42685080,42781080,42684080,42688080
8101,"42781081,42682081,42683081,42684081,42685081,42686081,42687081,42688081",42781081,42682081,42683081,42684081,42685081,42686081,42687081,42688081
8102,"42683081,42685081,42687081,42781081,42682081,42684081,42686081,42688081",42683081,42685081,42687081,42781081,42682081,42684081,42686081,42688081
8103,"42687081,42682081,42686081,42683081,42685081,42781081,42684081,42688081",42687081,42682081,42686081,42683081,42685081,42781081,42684081,42688081
8201,"42781082,42682082,42683082,42684082,42685082,42686082,42687082,42688082",42781082,42682082,42683082,42684082,42685082,42686082,42687082,42688082
8202,"42683082,42685082,42687082,42781082,42682082,42684082,42686082,42688082",42683082,42685082,42687082,42781082,42682082,42684082,42686082,42688082
8203,"42687082,42682082,42686082,42683082,42685082,42781082,42684082,42688082",42687082,42682082,42686082,42683082,42685082,42781082,42684082,42688082
8301,"42781083,42682083,42683083,42684083,42685083,42686083,42687083,42688083",42781083,42682083,42683083,42684083,42685083,42686083,42687083,42688083
8302,"42683083,42685083,42687083,42781083,42682083,42684083,42686083,42688083",42683083,42685083,42687083,42781083,42682083,42684083,42686083,42688083
8303,"42687083,42682083,42686083,42683083,42685083,42781083,42684083,42688083",42687083,42682083,42686083,42683083,42685083,42781083,42684083,42688083
8401,"42781084,42682084,42683084,42684084,42685084,42686084,42687084,42688084",42781084,42682084,42683084,42684084,42685084,42686084,42687084,42688084
8402,"42683084,42685084,42687084,42781084,42682084,42684084,42686084,42688084",42683084,42685084,42687084,42781084,42682084,42684084,42686084,42688084
8403,"42687084,42682084,42686084,42683084,42685084,42781084,42684084,42688084",42687084,42682084,42686084,42683084,42685084,42781084,42684084,42688084
8501,"42781085,42682085,42683085,42684085,42685085,42686085,42687085,42688085",42781085,42682085,42683085,42684085,42685085,42686085,42687085,42688085
8502,"42683085,42685085,42687085,42781085,42682085,42684085,42686085,42688085",42683085,42685085,42687085,42781085,42682085,42684085,42686085,42688085
8503,"42687085,42682085,42686085,42683085,42685085,42781085,42684085,42688085",42687085,42682085,42686085,42683085,42685085,42781085,42684085,42688085
8601,"42781086,42682086,42683086,42684086,42685086,42686086,42687086,42688086",42781086,42682086,42683086,42684086,42685086,42686086,42687086,42688086
8602,"42683086,42685086,42687086,42781086,42682086,42684086,42686086,42688086",42683086,42685086,42687086,42781086,42682086,42684086,42686086,42688086
8603,"42687086,42682086,42686086,42683086,42685086,42781086,42684086,42688086",42687086,42682086,42686086,42683086,42685086,42781086,42684086,42688086
8701,"42781087,42682087,42683087,42684087,42685087,42686087,42687087,42688087",42781087,42682087,42683087,42684087,42685087,42686087,42687087,42688087
8702,"42683087,42685087,42687087,42781087,42682087,42684087,42686087,42688087",42683087,42685087,42687087,42781087,42682087,42684087,42686087,42688087
8703,"42687087,42682087,42686087,42683087,42685087,42781087,42684087,42688087",42687087,42682087,42686087,42683087,42685087,42781087,42684087,42688087
8801,"42781088,42682088,42683088,42684088,42685088,42686088,42687088,42688088",42781088,42682088,42683088,42684088,42685088,42686088,42687088,42688088
8802,"42683088,42685088,42687088,42781088,42682088,42684088,42686088,42688088",42683088,42685088,42687088,42781088,42682088,42684088,42686088,42688088
8803,"42687088,42682088,42686088,42683088,42685088,42781088,42684088,42688088",42687088,42682088,42686088,42683088,42685088,42781088,42684088,42688088
8901,"42781089,42682089,42683089,42684089,42685089,42686089,42687089,42688089",42781089,42682089,42683089,42684089,42685089,42686089,42687089,42688089
8902,"42683089,42685089,42687089,42781089,42682089,42684089,42686089,42688089",42683089,42685089,42687089,42781089,42682089,42684089,42686089,42688089
8903,"42687089,42682089,42686089,42683089,42685089,42781089,42684089,42688089",42687089,42682089,42686089,42683089,42685089,42781089,42684089,42688089
9001,"42781090,42682090,42683090,42684090,42685090,42686090,42687090,42688090",42781090,42682090,42683090,42684090,42685090,42686090,42687090,42688090
9002,"42683090,42685090,42687090,42781090,42682090,42684090,42686090,42688090",42683090,42685090,42687090,42781090,42682090,42684090,42686090,42688090
9003,"42687090,42682090,42686090,42683090,42685090,42781090,42684090,42688090",42687090,42682090,42686090,42683090,42685090,42781090,42684090,42688090
9101,"42781091,42682091,42683091,42684091,42685091,42686091,42687091,42688091",42781091,42682091,42683091,42684091,42685091,42686091,42687091,42688091
9102,"42683091,42685091,42687091,42781091,42682091,42684091,42686091,42688091",42683091,42685091,42687091,42781091,42682091,42684091,42686091,42688091
9103,"42687091,42682091,42686091,42683091,42685091,42781091,42684091,42688091",42687091,42682091,42686091,42683091,42685091,42781091,42684091,42688091
9201,"42781092,42682092,42683092,42684092,42685092,42686092,42687092,42688092",42781092,42682092,42683092,42684092,42685092,42686092,42687092,42688092
9202,"42683092,42685092,42687092,42781092,42682092,42684092,42686092,42688092",42683092,42685092,42687092,42781092,42682092,42684092,42686092,42688092
9203,"42687092,42682092,42686092,42683092,42685092,42781092,42684092,42688092",42687092,42682092,42686092,42683092,42685092,42781092,42684092,42688092
9301,"42781093,42682093,42683093,42684093,42685093,42686093,42687093,42688093",42781093,42682093,42683093,42684093,42685093,42686093,42687093,42688093
9302,"42683093,42685093,42687093,42781093,42682093,42684093,42686093,42688093",42683093,42685093,42687093,42781093,42682093,42684093,42686093,42688093
9303,"42687093,42682093,42686093,42683093,42685093,42781093,42684093,42688093",42687093,42682093,42686093,42683093,42685093,42781093,42684093,42688093
9401,"42781094,42682094,42683094,42684094,42685094,42686094,42687094,42688094",42781094,42682094,42683094,42684094,42685094,42686094,42687094,42688094
9402,"42683094,42685094,42687094,42781094,42682094,42684094,42686094,42688094",42683094,42685094,42687094,42781094,42682094,42684094,42686094,42688094
9403,"42687094,42682094,42686094,42683094,42685094,42781094,42684094,42688094",42687094,42682094,42686094,42683094,42685094,42781094,42684094,42688094
9501,"42781095,42682095,42683095,42684095,42685095,42686095,42687095,42688095",42781095,42682095,42683095,42684095,42685095,42686095,42687095,42688095
9502,"42683095,42685095,42687095,42781095,42682095,42684095,42686095,42688095",42683095,42685095,42687095,42781095,42682095,42684095,42686095,42688095
9503,"42687095,42682095,42686095,42683095,42685095,42781095,42684095,42688095",42687095,42682095,42686095,42683095,42685095,42781095,42684095,42688095
9601,"42781096,42682096,42683096,42684096,42685096,42686096,42687096,42688096",42781096,42682096,42683096,42684096,42685096,42686096,42687096,42688096
9602,"42683096,42685096,42687096,42781096,42682096,42684096,42686096,42688096",42683096,42685096,42687096,42781096,42682096,42684096,42686096,42688096
9603,"42687096,42682096,42686096,42683096,42685096,42781096,42684096,42688096",42687096,42682096,42686096,42683096,42685096,42781096,42684096,42688096
9701,"42781097,42682097,42683097,42684097,42685097,42686097,42687097,42688097",42781097,42682097,42683097,42684097,42685097,42686097,42687097,42688097
9702,"42683097,42685097,42687097,42781097,42682097,42684097,42686097,42688097",42683097,42685097,42687097,42781097,42682097,42684097,42686097,42688097
9703,"42687097,42682097,42686097,42683097,42685097,42781097,42684097,42688097",42687097,42682097,42686097,42683097,42685097,42781097,42684097,42688097
9801,"42781098,42682098,42683098,42684098,42685098,42686098,42687098,42688098",42781098,42682098,42683098,42684098,42685098,42686098,42687098,42688098
9802,"42683098,42685098,42687098,42781098,42682098,42684098,42686098,42688098",42683098,42685098,42687098,42781098,42682098,42684098,42686098,42688098
9803,"42687098,42682098,42686098,42683098,42685098,42781098,42684098,42688098",42687098,42682098,42686098,42683098,42685098,42781098,42684098,42688098
9901,"42781099,42682099,42683099,42684099,42685099,42686099,42687099,42688099",42781099,42682099,42683099,42684099,42685099,42686099,42687099,42688099
9902,"42683099,42685099,42687099,42781099,42682099,42684099,42686099,42688099",42683099,42685099,42687099,42781099,42682099,42684099,42686099,42688099
9903,"42687099,42682099,42686099,42683099,42685099,42781099,42684099,42688099",42687099,42682099,42686099,42683099,42685099,42781099,42684099,42688099
10001,"42781100,42682100,42683100,42684100,42685100,42686100,42687100,42688100",42781100,42682100,42683100,42684100,42685100,42686100,42687100,42688100
10002,"42683100,42685100,42687100,42781100,42682100,42684100,42686100,42688100",42683100,42685100,42687100,42781100,42682100,42684100,42686100,42688100
10003,"42687100,42682100,42686100,42683100,42685100,42781100,42684100,42688100",42687100,42682100,42686100,42683100,42685100,42781100,42684100,42688100
10101,"42781101,42682101,42683101,42684101,42685101,42686101,42687101,42688101",42781101,42682101,42683101,42684101,42685101,42686101,42687101,42688101
10102,"42683101,42685101,42687101,42781101,42682101,42684101,42686101,42688101",42683101,42685101,42687101,42781101,42682101,42684101,42686101,42688101
10103,"42687101,42682101,42686101,42683101,42685101,42781101,42684101,42688101",42687101,42682101,42686101,42683101,42685101,42781101,42684101,42688101
10201,"42781102,42682102,42683102,42684102,42685102,42686102,42687102,42688102",42781102,42682102,42683102,42684102,42685102,42686102,42687102,42688102
10202,"42683102,42685102,42687102,42781102,42682102,42684102,42686102,42688102",42683102,42685102,42687102,42781102,42682102,42684102,42686102,42688102
10203,"42687102,42682102,42686102,42683102,42685102,42781102,42684102,42688102",42687102,42682102,42686102,42683102,42685102,42781102,42684102,42688102
10301,"42781103,42682103,42683103,42684103,42685103,42686103,42687103,42688103",42781103,42682103,42683103,42684103,42685103,42686103,42687103,42688103
10302,"42683103,42685103,42687103,42781103,42682103,42684103,42686103,42688103",42683103,42685103,42687103,42781103,42682103,42684103,42686103,42688103
10303,"42687103,42682103,42686103,42683103,42685103,42781103,42684103,42688103",42687103,42682103,42686103,42683103,42685103,42781103,42684103,42688103
10401,"42781104,42682104,42683104,42684104,42685104,42686104,42687104,42688104",42781104,42682104,42683104,42684104,42685104,42686104,42687104,42688104
10402,"42683104,42685104,42687104,42781104,42682104,42684104,42686104,42688104",42683104,42685104,42687104,42781104,42682104,42684104,42686104,42688104
10403,"42687104,42682104,42686104,42683104,42685104,42781104,42684104,42688104",42687104,42682104,42686104,42683104,42685104,42781104,42684104,42688104
10501,"42781105,42682105,42683105,42684105,42685105,42686105,42687105,42688105",42781105,42682105,42683105,42684105,42685105,42686105,42687105,42688105
10502,"42683105,42685105,42687105,42781105,42682105,42684105,42686105,42688105",42683105,42685105,42687105,42781105,42682105,42684105,42686105,42688105
10503,"42687105,42682105,42686105,42683105,42685105,42781105,42684105,42688105",42687105,42682105,42686105,42683105,42685105,42781105,42684105,42688105
10601,"42781106,42682106,42683106,42684106,42685106,42686106,42687106,42688106",42781106,42682106,42683106,42684106,42685106,42686106,42687106,42688106
10602,"42683106,42685106,42687106,42781106,42682106,42684106,42686106,42688106",42683106,42685106,42687106,42781106,42682106,42684106,42686106,42688106
10603,"42687106,42682106,42686106,42683106,42685106,42781106,42684106,42688106",42687106,42682106,42686106,42683106,42685106,42781106,42684106,42688106
10701,"42781107,42682107,42683107,42684107,42685107,42686107,42687107,42688107",42781107,42682107,42683107,42684107,42685107,42686107,42687107,42688107
10702,"42683107,42685107,42687107,42781107,42682107,42684107,42686107,42688107",42683107,42685107,42687107,42781107,42682107,42684107,42686107,42688107
10703,"42687107,42682107,42686107,42683107,42685107,42781107,42684107,42688107",42687107,42682107,42686107,42683107,42685107,42781107,42684107,42688107
10801,"42781108,42682108,42683108,42684108,42685108,42686108,42687108,42688108",42781108,42682108,42683108,42684108,42685108,42686108,42687108,42688108
10802,"42683108,42685108,42687108,42781108,42682108,42684108,42686108,42688108",42683108,42685108,42687108,42781108,42682108,42684108,42686108,42688108
10803,"42687108,42682108,42686108,42683108,42685108,42781108,42684108,42688108",42687108,42682108,42686108,42683108,42685108,42781108,42684108,42688108
10901,"42781109,42682109,42683109,42684109,42685109,42686109,42687109,42688109",42781109,42682109,42683109,42684109,42685109,42686109,42687109,42688109
10902,"42683109,42685109,42687109,42781109,42682109,42684109,42686109,42688109",42683109,42685109,42687109,42781109,42682109,42684109,42686109,42688109
10903,"42687109,42682109,42686109,42683109,42685109,42781109,42684109,42688109",42687109,42682109,42686109,42683109,42685109,42781109,42684109,42688109
11001,"42781110,42682110,42683110,42684110,42685110,42686110,42687110,42688110",42781110,42682110,42683110,42684110,42685110,42686110,42687110,42688110
11002,"42683110,42685110,42687110,42781110,42682110,42684110,42686110,42688110",42683110,42685110,42687110,42781110,42682110,42684110,42686110,42688110
11003,"42687110,42682110,42686110,42683110,42685110,42781110,42684110,42688110",42687110,42682110,42686110,42683110,42685110,42781110,42684110,42688110
11101,"42781111,42682111,42683111,42684111,42685111,42686111,42687111,42688111",42781111,42682111,42683111,42684111,42685111,42686111,42687111,42688111
11102,"42683111,42685111,42687111,42781111,42682111,42684111,42686111,42688111",42683111,42685111,42687111,42781111,42682111,42684111,42686111,42688111
11103,"42687111,42682111,42686111,42683111,42685111,42781111,42684111,42688111",42687111,42682111,42686111,42683111,42685111,42781111,42684111,42688111
11201,"42781112,42682112,42683112,42684112,42685112,42686112,42687112,42688112",42781112,42682112,42683112,42684112,42685112,42686112,42687112,42688112
11202,"42683112,42685112,42687112,42781112,42682112,42684112,42686112,42688112",42683112,42685112,42687112,42781112,42682112,42684112,42686112,42688112
11203,"42687112,42682112,42686112,42683112,42685112,42781112,42684112,42688112",42687112,42682112,42686112,42683112,42685112,42781112,42684112,42688112
11301,"42781113,42682113,42683113,42684113,42685113,42686113,42687113,42688113",42781113,42682113,42683113,42684113,42685113,42686113,42687113,42688113
11302,"42683113,42685113,42687113,42781113,42682113,42684113,42686113,42688113",42683113,42685113,42687113,42781113,42682113,42684113,42686113,42688113
11303,"42687113,42682113,42686113,42683113,42685113,42781113,42684113,42688113",42687113,42682113,42686113,42683113,42685113,42781113,42684113,42688113
11401,"42781114,42682114,42683114,42684114,42685114,42686114,42687114,42688114",42781114,42682114,42683114,42684114,42685114,42686114,42687114,42688114
11402,"42683114,42685114,42687114,42781114,42682114,42684114,42686114,42688114",42683114,42685114,42687114,42781114,42682114,42684114,42686114,42688114
11403,"42687114,42682114,42686114,42683114,42685114,42781114,42684114,42688114",42687114,42682114,42686114,42683114,42685114,42781114,42684114,42688114
11501,"42781115,42682115,42683115,42684115,42685115,42686115,42687115,42688115",42781115,42682115,42683115,42684115,42685115,42686115,42687115,42688115
11502,"42683115,42685115,42687115,42781115,42682115,42684115,42686115,42688115",42683115,42685115,42687115,42781115,42682115,42684115,42686115,42688115
11503,"42687115,42682115,42686115,42683115,42685115,42781115,42684115,42688115",42687115,42682115,42686115,42683115,42685115,42781115,42684115,42688115
11601,"42781116,42682116,42683116,42684116,42685116,42686116,42687116,42688116",42781116,42682116,42683116,42684116,42685116,42686116,42687116,42688116
11602,"42683116,42685116,42687116,42781116,42682116,42684116,42686116,42688116",42683116,42685116,42687116,42781116,42682116,42684116,42686116,42688116
11603,"42687116,42682116,42686116,42683116,42685116,42781116,42684116,42688116",42687116,42682116,42686116,42683116,42685116,42781116,42684116,42688116
11701,"42781117,42682117,42683117,42684117,42685117,42686117,42687117,42688117",42781117,42682117,42683117,42684117,42685117,42686117,42687117,42688117
11702,"42683117,42685117,42687117,42781117,42682117,42684117,42686117,42688117",42683117,42685117,42687117,42781117,42682117,42684117,42686117,42688117
11703,"42687117,42682117,42686117,42683117,42685117,42781117,42684117,42688117",42687117,42682117,42686117,42683117,42685117,42781117,42684117,42688117
11801,"42781118,42682118,42683118,42684118,42685118,42686118,42687118,42688118",42781118,42682118,42683118,42684118,42685118,42686118,42687118,42688118
11802,"42683118,42685118,42687118,42781118,42682118,42684118,42686118,42688118",42683118,42685118,42687118,42781118,42682118,42684118,42686118,42688118
11803,"42687118,42682118,42686118,42683118,42685118,42781118,42684118,42688118",42687118,42682118,42686118,42683118,42685118,42781118,42684118,42688118
11901,"42781119,42682119,42683119,42684119,42685119,42686119,42687119,42688119",42781119,42682119,42683119,42684119,42685119,42686119,42687119,42688119
11902,"42683119,42685119,42687119,42781119,42682119,42684119,42686119,42688119",42683119,42685119,42687119,42781119,42682119,42684119,42686119,42688119
11903,"42687119,42682119,42686119,42683119,42685119,42781119,42684119,42688119",42687119,42682119,42686119,42683119,42685119,42781119,42684119,42688119
12001,"42781120,42682120,42683120,42684120,42685120,42686120,42687120,42688120",42781120,42682120,42683120,42684120,42685120,42686120,42687120,42688120
12002,"42683120,42685120,42687120,42781120,42682120,42684120,42686120,42688120",42683120,42685120,42687120,42781120,42682120,42684120,42686120,42688120
12003,"42687120,42682120,42686120,42683120,42685120,42781120,42684120,42688120",42687120,42682120,42686120,42683120,42685120,42781120,42684120,42688120
12101,"42781121,42682121,42683121,42684121,42685121,42686121,42687121,42688121",42781121,42682121,42683121,42684121,42685121,42686121,42687121,42688121
12102,"42683121,42685121,42687121,42781121,42682121,42684121,42686121,42688121",42683121,42685121,42687121,42781121,42682121,42684121,42686121,42688121
12103,"42687121,42682121,42686121,42683121,42685121,42781121,42684121,42688121",42687121,42682121,42686121,42683121,42685121,42781121,42684121,42688121
12201,"42781122,42682122,42683122,42684122,42685122,42686122,42687122,42688122",42781122,42682122,42683122,42684122,42685122,42686122,42687122,42688122
12202,"42683122,42685122,42687122,42781122,42682122,42684122,42686122,42688122",42683122,42685122,42687122,42781122,42682122,42684122,42686122,42688122
12203,"42687122,42682122,42686122,42683122,42685122,42781122,42684122,42688122",42687122,42682122,42686122,42683122,42685122,42781122,42684122,42688122
12301,"42781123,42682123,42683123,42684123,42685123,42686123,42687123,42688123",42781123,42682123,42683123,42684123,42685123,42686123,42687123,42688123
12302,"42683123,42685123,42687123,42781123,42682123,42684123,42686123,42688123",42683123,42685123,42687123,42781123,42682123,42684123,42686123,42688123
12303,"42687123,42682123,42686123,42683123,42685123,42781123,42684123,42688123",42687123,42682123,42686123,42683123,42685123,42781123,42684123,42688123
12401,"42781124,42682124,42683124,42684124,42685124,42686124,42687124,42688124",42781124,42682124,42683124,42684124,42685124,42686124,42687124,42688124
12402,"42683124,42685124,42687124,42781124,42682124,42684124,42686124,42688124",42683124,42685124,42687124,42781124,42682124,42684124,42686124,42688124
12403,"42687124,42682124,42686124,42683124,42685124,42781124,42684124,42688124",42687124,42682124,42686124,42683124,42685124,42781124,42684124,42688124
12501,"42781125,42682125,42683125,42684125,42685125,42686125,42687125,42688125",42781125,42682125,42683125,42684125,42685125,42686125,42687125,42688125
12502,"42683125,42685125,42687125,42781125,42682125,42684125,42686125,42688125",42683125,42685125,42687125,42781125,42682125,42684125,42686125,42688125
12503,"42687125,42682125,42686125,42683125,42685125,42781125,42684125,42688125",42687125,42682125,42686125,42683125,42685125,42781125,42684125,42688125
12601,"42781126,42682126,42683126,42684126,42685126,42686126,42687126,42688126",42781126,42682126,42683126,42684126,42685126,42686126,42687126,42688126
12602,"42683126,42685126,42687126,42781126,42682126,42684126,42686126,42688126",42683126,42685126,42687126,42781126,42682126,42684126,42686126,42688126
12603,"42687126,42682126,42686126,42683126,42685126,42781126,42684126,42688126",42687126,42682126,42686126,42683126,42685126,42781126,42684126,42688126
12701,"42781127,42682127,42683127,42684127,42685127,42686127,42687127,42688127",42781127,42682127,42683127,42684127,42685127,42686127,42687127,42688127
12702,"42683127,42685127,42687127,42781127,42682127,42684127,42686127,42688127",42683127,42685127,42687127,42781127,42682127,42684127,42686127,42688127
12703,"42687127,42682127,42686127,42683127,42685127,42781127,42684127,42688127",42687127,42682127,42686127,42683127,42685127,42781127,42684127,42688127
12801,"42781128,42682128,42683128,42684128,42685128,42686128,42687128,42688128",42781128,42682128,42683128,42684128,42685128,42686128,42687128,42688128
12802,"42683128,42685128,42687128,42781128,42682128,42684128,42686128,42688128",42683128,42685128,42687128,42781128,42682128,42684128,42686128,42688128
12803,"42687128,42682128,42686128,42683128,42685128,42781128,42684128,42688128",42687128,42682128,42686128,42683128,42685128,42781128,42684128,42688128
12901,"42781129,42682129,42683129,42684129,42685129,42686129,42687129,42688129",42781129,42682129,42683129,42684129,42685129,42686129,42687129,42688129
12902,"42683129,42685129,42687129,42781129,42682129,42684129,42686129,42688129",42683129,42685129,42687129,42781129,42682129,42684129,42686129,42688129
12903,"42687129,42682129,42686129,42683129,42685129,42781129,42684129,42688129",42687129,42682129,42686129,42683129,42685129,42781129,42684129,42688129
13001,"42781130,42682130,42683130,42684130,42685130,42686130,42687130,42688130",42781130,42682130,42683130,42684130,42685130,42686130,42687130,42688130
13002,"42683130,42685130,42687130,42781130,42682130,42684130,42686130,42688130",42683130,42685130,42687130,42781130,42682130,42684130,42686130,42688130
13003,"42687130,42682130,42686130,42683130,42685130,42781130,42684130,42688130",42687130,42682130,42686130,42683130,42685130,42781130,42684130,42688130
13101,"42781131,42682131,42683131,42684131,42685131,42686131,42687131,42688131",42781131,42682131,42683131,42684131,42685131,42686131,42687131,42688131
13102,"42683131,42685131,42687131,42781131,42682131,42684131,42686131,42688131",42683131,42685131,42687131,42781131,42682131,42684131,42686131,42688131
13103,"42687131,42682131,42686131,42683131,42685131,42781131,42684131,42688131",42687131,42682131,42686131,42683131,42685131,42781131,42684131,42688131
13201,"42781132,42682132,42683132,42684132,42685132,42686132,42687132,42688132",42781132,42682132,42683132,42684132,42685132,42686132,42687132,42688132
13202,"42683132,42685132,42687132,42781132,42682132,42684132,42686132,42688132",42683132,42685132,42687132,42781132,42682132,42684132,42686132,42688132
13203,"42687132,42682132,42686132,42683132,42685132,42781132,42684132,42688132",42687132,42682132,42686132,42683132,42685132,42781132,42684132,42688132
13301,"42781133,42682133,42683133,42684133,42685133,42686133,42687133,42688133",42781133,42682133,42683133,42684133,42685133,42686133,42687133,42688133
13302,"42683133,42685133,42687133,42781133,42682133,42684133,42686133,42688133",42683133,42685133,42687133,42781133,42682133,42684133,42686133,42688133
13303,"42687133,42682133,42686133,42683133,42685133,42781133,42684133,42688133",42687133,42682133,42686133,42683133,42685133,42781133,42684133,42688133
13401,"42781134,42682134,42683134,42684134,42685134,42686134,42687134,42688134",42781134,42682134,42683134,42684134,42685134,42686134,42687134,42688134
13402,"42683134,42685134,42687134,42781134,42682134,42684134,42686134,42688134",42683134,42685134,42687134,42781134,42682134,42684134,42686134,42688134
13403,"42687134,42682134,42686134,42683134,42685134,42781134,42684134,42688134",42687134,42682134,42686134,42683134,42685134,42781134,42684134,42688134
13501,"42781135,42682135,42683135,42684135,42685135,42686135,42687135,42688135",42781135,42682135,42683135,42684135,42685135,42686135,42687135,42688135
13502,"42683135,42685135,42687135,42781135,42682135,42684135,42686135,42688135",42683135,42685135,42687135,42781135,42682135,42684135,42686135,42688135
13503,"42687135,42682135,42686135,42683135,42685135,42781135,42684135,42688135",42687135,42682135,42686135,42683135,42685135,42781135,42684135,42688135
13601,"42781136,42682136,42683136,42684136,42685136,42686136,42687136,42688136",42781136,42682136,42683136,42684136,42685136,42686136,42687136,42688136
13602,"42683136,42685136,42687136,42781136,42682136,42684136,42686136,42688136",42683136,42685136,42687136,42781136,42682136,42684136,42686136,42688136
13603,"42687136,42682136,42686136,42683136,42685136,42781136,42684136,42688136",42687136,42682136,42686136,42683136,42685136,42781136,42684136,42688136
